1.000000000000000000e+00 1.884422749681578801e-02 7.945284671132904486e-02 8.796431611307494597e-03 -1.880713052432666371e-02 1.756014899561538292e-02 1.477755005973541494e-02 9.284484657185086698e-03 1.354226265372432056e-02 1.542354852024094627e-02
1.100000000000000089e+00 1.237777417595413570e-01 1.155959467396219104e-02 4.986460433808521941e-03 4.480800373771631762e-03 2.917201886190239069e-02 2.750222674262367897e-02 2.597263372481327381e-02 2.720886227885623010e-02 2.677521586858220420e-02
1.200000000000000178e+00 -3.166078310314610067e-02 5.824449075902086992e-02 5.982343487803820636e-02 6.263188001626213142e-02 3.379054035888816310e-02 4.230875032969910743e-02 4.488021105253777593e-02 3.943620449360029506e-02 4.114925366617060154e-02
1.300000000000000044e+00 1.995255847220134549e-01 3.353292525809689617e-02 1.022855401007382037e-01 6.858835327669678128e-02 4.505566938149722922e-02 4.769717504980618833e-02 5.728396831453277244e-02 5.619919899357809362e-02 5.534967187526849963e-02
1.400000000000000133e+00 -1.486312869944774739e-01 1.358552147033171842e-01 9.899502191399330020e-02 7.837769050901977064e-02 7.405009485578797901e-02 6.951391386291659591e-02 6.654194330078661013e-02 6.943113855754812214e-02 7.115366099545233913e-02
1.500000000000000000e+00 2.808981421601273176e-01 9.351306235752279705e-02 5.344058726240950158e-02 5.922349150681922164e-02 7.982372089324291098e-02 7.860729178091974134e-02 8.747281527684373781e-02 8.445699147749716196e-02 8.693946459126818127e-02
1.600000000000000089e+00 -1.131980070402008598e-01 1.297340371324395558e-01 1.240903108913281594e-01 1.332855237379906022e-01 1.163560424209149208e-01 9.674567338838460651e-02 1.057295056691576335e-01 1.019884542714896702e-01 1.010883744883828150e-01
1.700000000000000178e+00 1.905264237103253544e-01 1.238441370376274914e-01 1.165104514432368371e-01 8.972787780215313314e-02 1.087940249769989015e-01 1.214101334680016409e-01 1.170334785332348693e-01 1.140750112297248126e-01 1.165516490899152352e-01
1.800000000000000044e+00 2.561667270551031828e-01 1.352532239416121551e-01 1.292769355269025866e-01 1.271844653884428578e-01 1.343815625665292224e-01 1.419261375096084465e-01 1.331517543391650960e-01 1.298646440381233669e-01 1.317624766606262654e-01
1.900000000000000133e+00 8.234080171548062432e-02 1.248467656211648680e-01 1.467804440040391400e-01 1.332568757748569532e-01 1.421360450492487881e-01 1.429930583901291297e-01 1.514357046781204530e-01 1.464984106402403008e-01 1.464746432104430396e-01
2.000000000000000000e+00 1.011463430614338299e-01 1.361863871852055097e-01 1.407826701534211633e-01 1.477777423622332609e-01 1.824655801121094767e-01 1.653472277774772625e-01 1.555818761265861661e-01 1.572385813912620667e-01 1.599977053416742345e-01
2.100000000000000089e+00 2.151866905908522143e-01 1.031239240792716089e-01 1.748114676445048088e-01 2.025552507069293129e-01 1.780086749865994189e-01 1.798694013303530348e-01 1.775214872793628162e-01 1.724694103064621786e-01 1.735181329590707033e-01
2.200000000000000178e+00 1.528592672009424502e-01 1.505179065476683342e-01 1.985816001753314963e-01 1.788026648759167558e-01 1.855652246066468447e-01 1.807812930857350397e-01 1.881580883080485322e-01 1.823896643771797665e-01 1.826805478896219026e-01
2.300000000000000266e+00 2.755132422332435826e-01 2.215196896852529296e-01 1.540902416133874409e-01 1.936947313339399956e-01 1.961440392116748366e-01 1.934623429640977832e-01 1.924220921030162512e-01 1.953030038357623788e-01 1.928169926037070214e-01
2.400000000000000355e+00 3.788805657589456866e-01 8.936535274368662130e-02 2.041281092639115335e-01 1.942780727139849228e-01 1.934426668835826091e-01 2.092480100140946264e-01 2.003652336865962558e-01 1.983282100447544272e-01 1.994991458447755439e-01
2.500000000000000000e+00 4.279902887713614712e-01 1.932313132761647179e-01 2.095055893170427175e-01 1.729870694220477789e-01 2.116461067246315497e-01 2.145808426630165799e-01 2.022801605247454004e-01 2.082670020021187007e-01 2.055573013415592232e-01
2.600000000000000089e+00 3.923018359689894874e-01 1.759089010601284919e-01 1.662470268698492126e-01 2.382403878274381992e-01 2.191672386712718024e-01 2.121710922388759246e-01 2.069567553874355481e-01 2.106977476147549599e-01 2.079998889958484254e-01
2.700000000000000178e+00 3.523244545403269035e-01 2.012688331197394764e-01 2.092154519563380610e-01 2.204348602942408086e-01 2.145385138323711027e-01 2.093077382380087725e-01 2.072819330355013256e-01 2.104552347468593154e-01 2.080756306049517668e-01
2.800000000000000266e+00 2.404900240537135581e-01 2.593145005037458817e-01 2.550403668330928908e-01 2.099830973909033172e-01 2.064515852421468789e-01 2.067217523314786587e-01 2.073644974281671494e-01 2.073048744014479861e-01 2.078179682149221830e-01
2.900000000000000355e+00 2.063427768427630871e-01 1.948077089228232306e-01 1.654348784422265406e-01 1.879196172100078555e-01 2.033109920277267335e-01 2.072177130179123639e-01 2.006026988043954906e-01 2.029792385435684188e-01 2.035908798972367872e-01
3.000000000000000000e+00 2.014531805597626624e-01 2.118775390336330722e-01 1.588223240451799856e-01 2.446051300105543669e-01 1.574102518502697445e-01 1.958198523200712082e-01 1.993142025002677675e-01 1.919668889359220920e-01 1.945604769069098627e-01
3.100000000000000089e+00 9.159246393147243981e-02 2.512794829561952326e-01 1.664404523624556098e-01 1.559708271125300194e-01 1.734621638027579738e-01 1.866394148670394437e-01 1.893499713281268371e-01 1.844952207574462044e-01 1.855352304540111019e-01
3.200000000000000178e+00 4.331748735298621145e-02 1.157963492617350709e-01 1.453277607892105028e-01 1.811187798570102481e-01 1.804856288645673712e-01 1.787825533230978647e-01 1.728362027438339055e-01 1.708900551123802847e-01 1.717078027415536723e-01
3.300000000000000266e+00 -1.212468267960048474e-02 2.558087944904525735e-01 1.782118351846570525e-01 1.511855099714417006e-01 1.393527033876127141e-01 1.501006357077349640e-01 1.544093957751503376e-01 1.562278243318236948e-01 1.555637040085233180e-01
3.400000000000000355e+00 1.593957783036262510e-01 1.655711306297182883e-01 1.357607491876950678e-01 1.484076543617582622e-01 1.378298815455817894e-01 1.365661347697594286e-01 1.347431900290701201e-01 1.374169711246644721e-01 1.364709989320682659e-01
3.500000000000000000e+00 2.525123682320774554e-01 -3.659959262725726026e-02 1.345460227247335938e-01 1.258791865974374646e-01 1.081657054528659540e-01 1.195215831262652351e-01 1.162441600124962948e-01 1.150326896273319160e-01 1.127602804490861477e-01
3.600000000000000089e+00 -6.073746702571700129e-03 6.818999242594692145e-02 7.634088874553275617e-02 8.987587727015482197e-02 8.952269291313880162e-02 8.562815673665405414e-02 8.784144157019296850e-02 8.456865696120785536e-02 8.860693605342444268e-02
3.700000000000000178e+00 8.054340991129536886e-02 6.557760903794812579e-03 6.196374585022809689e-02 8.349135426364411028e-02 6.724443063735482951e-02 6.020368027800142297e-02 6.091855008650535336e-02 6.009206064608460518e-02 6.224722165705640770e-02
3.800000000000000266e+00 2.996834258608277457e-04 1.083093921286066574e-01 4.315735470912716171e-03 5.885915078722797622e-02 3.238831762436982648e-02 3.687015531796999923e-02 3.366492458621846151e-02 3.326510637917078073e-02 3.104411608946840498e-02
3.900000000000000355e+00 1.418646417677472127e-01 2.753706114677475364e-02 1.990601570177338506e-02 -1.312971754788696925e-02 -5.025953425489311857e-03 -6.078628910544229408e-03 -3.390920014638613630e-03 -2.522212489668581095e-03 -4.913094996279751634e-04
4.000000000000000000e+00 3.133416542999205301e-02 -4.659566934662218163e-02 -3.523432274952144339e-03 -2.432700453820394598e-02 -2.029071523345911746e-02 -4.141166667117857775e-02 -3.714154523224943993e-02 -3.931118568899345106e-02 -3.783181365990291589e-02
4.100000000000000533e+00 5.205631779363600886e-02 -8.003778138284178834e-02 -1.487714097805385022e-02 -7.960418126182668141e-02 -5.993515723483038016e-02 -8.543830534547847133e-02 -7.578998082607718567e-02 -7.590424295701307666e-02 -7.483223427220822566e-02
4.200000000000000178e+00 -2.611644875904780561e-01 -2.591307542038229217e-02 -8.924973022636700781e-02 -1.080482794973105232e-01 -1.203824952933469916e-01 -1.177790290576033877e-01 -1.144336803968973304e-01 -1.140878907285947375e-01 -1.155764475783097878e-01
4.299999999999999822e+00 -1.480351446996638898e-01 -1.343098588796891035e-01 -1.008275343892899439e-01 -1.307055658013966393e-01 -1.532693259467710067e-01 -1.562437611333401533e-01 -1.575377849345750425e-01 -1.548646731360920070e-01 -1.564494007695476363e-01
4.400000000000000355e+00 -2.194252080384062886e-01 -1.871955190380373557e-01 -2.010067575681600827e-01 -2.267579129531011317e-01 -1.957772115374947497e-01 -1.979323660603232171e-01 -1.986375982313602073e-01 -1.975665551266228559e-01 -1.988282838823376975e-01
4.500000000000000000e+00 -1.426212722768814001e-01 -2.979258151651636433e-01 -2.579060839697225882e-01 -2.598459684477312792e-01 -2.508614124016683711e-01 -2.385656647097458838e-01 -2.420366915976747413e-01 -2.416950413352187965e-01 -2.436436758216832255e-01
4.600000000000000533e+00 -2.801592268215438164e-01 -3.699178637352468768e-01 -2.758880610829120839e-01 -2.839195778836061113e-01 -2.743595002083527579e-01 -2.931163508504751603e-01 -2.876231332569186283e-01 -2.868530372755876967e-01 -2.895256142589487935e-01
4.700000000000000178e+00 -3.520901162436503307e-01 -3.396836899004386789e-01 -3.761724270771788503e-01 -3.487780675573488032e-01 -3.415225080257245915e-01 -3.306635694389786773e-01 -3.377486312265217672e-01 -3.328980003566094914e-01 -3.359159888466520805e-01
4.800000000000000711e+00 -4.421771229319458874e-01 -4.153896346195002920e-01 -3.729134514241186360e-01 -3.523057227177044393e-01 -3.861713420136585473e-01 -3.742419829585357238e-01 -3.849272290957397313e-01 -3.799967847506543484e-01 -3.802928577216935779e-01
4.900000000000000355e+00 -2.680672865222079038e-01 -4.447993867882200081e-01 -4.235830986603894566e-01 -4.584039499844975163e-01 -4.327555791706535482e-01 -4.354298333773718999e-01 -4.283997938311502329e-01 -4.326664535075976925e-01 -4.272831935391068758e-01
5.000000000000000000e+00 -3.886968059242624784e-01 -5.285341332001504133e-01 -4.842269260142972875e-01 -4.628186718485124418e-01 -5.047340850090314968e-01 -4.781357563456528070e-01 -4.770506978317021751e-01 -4.746251837850807842e-01 -4.758407613434686989e-01
5.100000000000000533e+00 -5.201179866866421087e-01 -5.684242562522180409e-01 -4.578821087982410942e-01 -5.374460655172018653e-01 -5.180705983960659511e-01 -5.315495078451315525e-01 -5.226854815923407394e-01 -5.255905405878621428e-01 -5.229351206431239740e-01
5.200000000000000178e+00 -4.277959889485513645e-01 -6.398661941503879236e-01 -5.527690456167208000e-01 -5.713276002354050753e-01 -5.523155208859776844e-01 -5.741225098067507249e-01 -5.692441519725093269e-01 -5.669571025570627754e-01 -5.700638773627080269e-01
5.300000000000000711e+00 -7.697029492479483537e-01 -6.491443280321240739e-01 -6.346250826708388360e-01 -6.427577626907927666e-01 -6.244988186770049632e-01 -6.122203813653979143e-01 -6.103358922321536761e-01 -6.121735925760848351e-01 -6.149476150810598840e-01
5.400000000000000355e+00 -6.239694448700860985e-01 -6.915334037021796387e-01 -6.129050190525527908e-01 -6.585024969456442223e-01 -6.457651883075815613e-01 -6.571561279183461002e-01 -6.587278640071866365e-01 -6.563888089547890159e-01 -6.585532476499448284e-01
5.500000000000000000e+00 -7.844415916668483479e-01 -6.998770628783069769e-01 -6.793130635001309869e-01 -7.154229506160989516e-01 -6.897381414562511193e-01 -6.962781374125958100e-01 -6.957326601221247575e-01 -7.015172250910742813e-01 -7.019496309675840040e-01
5.600000000000000533e+00 -6.576650122335589987e-01 -6.821882179561474802e-01 -7.386586157458937540e-01 -7.481790377676608150e-01 -7.427386679848708706e-01 -7.364647883975203868e-01 -7.421367617980796361e-01 -7.415561606433256348e-01 -7.415756194201539309e-01
5.700000000000000178e+00 -8.385379510995287777e-01 -8.560350952427187021e-01 -7.240497470175797368e-01 -7.683153784873418823e-01 -7.888559735505452641e-01 -7.781552088475897078e-01 -7.816773835544326143e-01 -7.805399909600082564e-01 -7.811548335069047333e-01
5.800000000000000711e+00 -8.079262778145479551e-01 -8.158210966724820379e-01 -7.947387025964753882e-01 -8.096611751596904938e-01 -8.222213942504239537e-01 -8.098091292366307314e-01 -8.201977225874975685e-01 -8.184367530391788437e-01 -8.186433720349852727e-01
5.900000000000000355e+00 -8.398342923609503075e-01 -8.289129121059052308e-01 -8.209146474275157424e-01 -8.403975157314681477e-01 -8.597780102566284777e-01 -8.488239738008714896e-01 -8.498230071895808146e-01 -8.516036295163240677e-01 -8.527207966386289861e-01
6.000000000000000000e+00 -9.759165686221555891e-01 -8.110966483191892618e-01 -8.386703686701965088e-01 -8.898039501372518867e-01 -8.710880002281931045e-01 -8.791240713713225352e-01 -8.877829427586922950e-01 -8.841420804210452511e-01 -8.844249483472205187e-01
6.100000000000000533e+00 -1.026897664114786668e+00 -9.755422351424729577e-01 -8.784664070247598655e-01 -9.279626359739668873e-01 -9.131817915125280960e-01 -9.174834390378796556e-01 -9.174210376727475191e-01 -9.130443405338319884e-01 -9.149317814602487831e-01
6.200000000000000178e+00 -1.083327725266635344e+00 -8.866817641125488425e-01 -9.647961838858777339e-01 -9.272022303627697193e-01 -9.187962247113814485e-01 -9.460167455953583104e-01 -9.412580070774381191e-01 -9.427620606568091199e-01 -9.410446286528947324e-01
6.300000000000000711e+00 -9.720047881703443027e-01 -9.952491460528246625e-01 -9.718084339851972286e-01 -9.651675671948936053e-01 -9.535051238171096122e-01 -9.694226213255401348e-01 -9.697047323808116737e-01 -9.659546782592567382e-01 -9.667259304176037960e-01
6.400000000000000355e+00 -9.509499249751212080e-01 -9.684238237626888735e-01 -1.053145437388145256e+00 -9.876760431354261183e-01 -9.805100906862206367e-01 -9.870635359322083024e-01 -9.848669734385485652e-01 -9.893066987569524295e-01 -9.848658153900552437e-01
6.500000000000000000e+00 -8.406436740583828060e-01 -8.822748470234940132e-01 -1.044221465786848269e+00 -9.846088565957855643e-01 -9.914208721783366318e-01 -1.006068784036133534e+00 -1.001847076144493087e+00 -1.006703705573699148e+00 -1.005031612248528328e+00
6.600000000000000533e+00 -1.121484192110876466e+00 -1.148444273627519774e+00 -1.085105080159910695e+00 -1.013472700301804252e+00 -1.021732690805563282e+00 -1.013414888757967924e+00 -1.018043302409857631e+00 -1.022591011499534686e+00 -1.021091917008441152e+00
6.700000000000000178e+00 -1.091344788172480040e+00 -9.711933178618440410e-01 -1.025845633796684364e+00 -1.040611600455822128e+00 -1.022335431245508408e+00 -1.029860398202659733e+00 -1.036907785850517127e+00 -1.031790719758321373e+00 -1.033398637571003142e+00
6.800000000000000711e+00 -1.040282181360184577e+00 -1.082324239008604305e+00 -1.071869581140229677e+00 -1.029857675770774472e+00 -1.043983122725043566e+00 -1.036657555068211556e+00 -1.042011795966386822e+00 -1.041887226858383420e+00 -1.044909752501157696e+00
6.900000000000000355e+00 -9.813123947064856800e-01 -1.075496656878164092e+00 -1.006661833719883381e+00 -1.025249862682079183e+00 -1.045750378019154159e+00 -1.053904175476827909e+00 -1.047085030113642956e+00 -1.050679866272979046e+00 -1.049403467482641794e+00
7.000000000000000000e+00 -1.086138093739750898e+00 -1.021237804198908083e+00 -1.037846902553826611e+00 -1.071292562379423607e+00 -1.064853044743458321e+00 -1.051073688710678189e+00 -1.049622811032629999e+00 -1.051549032824279584e+00 -1.050960918003954969e+00
7.100000000000000533e+00 -1.095293634694415763e+00 -1.119261751618703338e+00 -1.040392190838554942e+00 -1.057978187155825145e+00 -1.044495832887833764e+00 -1.049250432468305627e+00 -1.049561190592657178e+00 -1.048667527099030439e+00 -1.050647955825541713e+00
7.200000000000000178e+00 -8.955689933751421750e-01 -9.713404141793202662e-01 -1.097453382351996964e+00 -1.050793484897536434e+00 -1.064285751919673340e+00 -1.049857854108046551e+00 -1.054147092654532436e+00 -1.050679514322806041e+00 -1.050790857563128844e+00
7.300000000000000711e+00 -1.013172687195614818e+00 -1.024017770076770306e+00 -9.675542727943168275e-01 -1.048187635493849079e+00 -1.048379039579988792e+00 -1.035868913992710194e+00 -1.040420050286015474e+00 -1.043529570816837282e+00 -1.044655117106443543e+00
7.400000000000000355e+00 -1.120055397740447933e+00 -9.694770595489496934e-01 -1.037890105164391397e+00 -1.037592737427950995e+00 -1.042018722024792066e+00 -1.034258179671200262e+00 -1.038385735052629544e+00 -1.036324688284900652e+00 -1.037197700332514128e+00
7.500000000000000000e+00 -8.890587363540259913e-01 -9.655519479238922065e-01 -1.029462819251208305e+00 -1.053882016550858447e+00 -1.024677061670462797e+00 -1.027564078352770638e+00 -1.024781228085196005e+00 -1.031006117948807477e+00 -1.030749924589906552e+00
7.600000000000000533e+00 -1.122680080005600933e+00 -9.594950092700981203e-01 -9.999051441079011004e-01 -1.012170077664475087e+00 -1.035237373436249886e+00 -1.018647713062179827e+00 -1.014482995776585739e+00 -1.017142070212027072e+00 -1.019435543313689241e+00
7.700000000000000178e+00 -9.928927080018117302e-01 -1.093398715220448958e+00 -1.019152106211610231e+00 -1.009102486076004945e+00 -1.005094699637760991e+00 -9.994766117853133292e-01 -1.004557505008743634e+00 -1.005747577210603705e+00 -1.007151597734551762e+00
7.800000000000000711e+00 -1.175578937465675100e+00 -9.778424797166924698e-01 -1.011540805893609285e+00 -9.976914513424619546e-01 -9.982095884849698786e-01 -1.004028351297881816e+00 -9.960719694001601843e-01 -9.914816398135368747e-01 -9.920051388057414821e-01
7.900000000000000355e+00 -1.002297693327123707e+00 -1.040811196212396483e+00 -9.812973697127422845e-01 -9.803423258601257073e-01 -9.624450598901220788e-01 -9.717209472837048390e-01 -9.799450000180855991e-01 -9.755888693084864283e-01 -9.748603760632176263e-01
8.000000000000000000e+00 -8.499011590791916149e-01 -8.378367529203126773e-01 -9.349196155012270415e-01 -9.233240831753094513e-01 -9.575138927189198457e-01 -9.652838781541287494e-01 -9.576937833050823690e-01 -9.583238334537753644e-01 -9.571470005530519076e-01
8.099999999999999645e+00 -8.802659864058377526e-01 -9.517952454492992764e-01 -9.478719281958651877e-01 -9.745769351853452722e-01 -9.448578679574145545e-01 -9.323467378094518754e-01 -9.449592922676101070e-01 -9.392006614454332381e-01 -9.413480534342218986e-01
8.200000000000001066e+00 -7.494113627446420400e-01 -1.006843849808134461e+00 -8.882211395184664848e-01 -9.112973810249880291e-01 -9.261756407494505794e-01 -9.232588141178190710e-01 -9.203088978883448013e-01 -9.250330724479395306e-01 -9.260739273800807636e-01
8.300000000000000711e+00 -8.290273136600130321e-01 -8.435364272354644033e-01 -8.447255572363322473e-01 -9.246734761133834635e-01 -9.084819966644955835e-01 -9.074292224264457474e-01 -9.033479171477559744e-01 -9.049676700679470942e-01 -9.064993540111743187e-01
8.400000000000000355e+00 -9.220564997524203221e-01 -8.087695962865729671e-01 -8.893791910981582172e-01 -8.917978688574599300e-01 -8.928472947159681317e-01 -8.853669809248061462e-01 -8.865616482205161963e-01 -8.874634592529514476e-01 -8.854094351771963911e-01
8.500000000000000000e+00 -9.577663005164414045e-01 -9.301771348126972594e-01 -8.749492945233386942e-01 -8.597813302528435342e-01 -8.629618114794239681e-01 -8.683548950909263375e-01 -8.656502055239960747e-01 -8.698074903837362815e-01 -8.709891639889595361e-01
8.599999999999999645e+00 -8.588931828614265740e-01 -7.829746803926220799e-01 -8.797231836682584127e-01 -8.672158818218557164e-01 -8.564511737957314352e-01 -8.592223269255843121e-01 -8.534151688853802709e-01 -8.522535503471643237e-01 -8.509150509601326462e-01
8.700000000000001066e+00 -9.091248013981656495e-01 -8.698691479419055073e-01 -8.494922535544290332e-01 -8.483319018834906133e-01 -8.173489744846383909e-01 -8.331663650257886689e-01 -8.333233098121917148e-01 -8.367333624739718978e-01 -8.367308761284295571e-01
8.800000000000000711e+00 -8.801472965693120099e-01 -6.727568415714015870e-01 -8.763154380079901662e-01 -8.347146552022686183e-01 -8.262901661837567246e-01 -8.216948950298766929e-01 -8.234293046730063459e-01 -8.200034633776500659e-01 -8.209368107306381779e-01
8.900000000000000355e+00 -7.808190979062419323e-01 -7.528748140383849652e-01 -7.510378160601803854e-01 -7.945104633734830779e-01 -8.072830884450479250e-01 -8.059262476465668401e-01 -8.047739193772293076e-01 -8.042834633152817769e-01 -8.075957881971835839e-01
9.000000000000000000e+00 -8.756652703512015634e-01 -8.373819652002711944e-01 -8.095514480841916605e-01 -7.978256418430822450e-01 -7.950205984374167922e-01 -7.943718614591293026e-01 -7.919331021159489170e-01 -7.880343237848189686e-01 -7.919125997614671064e-01
9.099999999999999645e+00 -6.750948287356522970e-01 -8.239422067815243000e-01 -7.555726328527970770e-01 -7.880529563197640197e-01 -7.807510909340489302e-01 -7.850110642064933586e-01 -7.792575608979103174e-01 -7.812556931885370481e-01 -7.826587889100233841e-01
9.200000000000001066e+00 -6.751559148824179957e-01 -6.305964524680175431e-01 -7.677750476596002516e-01 -7.348054282993405906e-01 -7.623915403164150950e-01 -7.616213748919039572e-01 -7.756627582213589944e-01 -7.727985763727185375e-01 -7.725687910444086759e-01
9.300000000000000711e+00 -7.291117365147724572e-01 -7.787482725622105750e-01 -7.635084864964788443e-01 -7.772984516471593830e-01 -7.622784102198976175e-01 -7.649277570273071980e-01 -7.599083157871616701e-01 -7.663642772579319917e-01 -7.663022917018447178e-01
9.400000000000000355e+00 -7.687562249358510513e-01 -7.691925365507678025e-01 -7.986650606109226835e-01 -7.479460552649792593e-01 -7.533260349691853763e-01 -7.591816149274170922e-01 -7.589980867783749918e-01 -7.599046638611279825e-01 -7.618048379458698394e-01
9.500000000000000000e+00 -5.587871274101496866e-01 -8.727762844742206205e-01 -7.316546218896573528e-01 -7.756546377857390651e-01 -7.537455882711128208e-01 -7.544420156087549012e-01 -7.573719670553690220e-01 -7.585580339583967158e-01 -7.570817589099492206e-01
9.600000000000001421e+00 -8.548284784648745305e-01 -6.539300307867575990e-01 -7.897500489553986869e-01 -7.367622685873405075e-01 -7.646048538401924999e-01 -7.539159053127978405e-01 -7.598854676389742435e-01 -7.580660529959861726e-01 -7.584560535011707350e-01
9.700000000000001066e+00 -8.313995817436419244e-01 -7.170799395026365985e-01 -7.950878399644436545e-01 -7.857153722917643579e-01 -7.821690852434319829e-01 -7.683233645577510762e-01 -7.573689158116441167e-01 -7.639095320314521764e-01 -7.606791387921287839e-01
9.800000000000000711e+00 -7.177337934753359461e-01 -7.153826016659584619e-01 -7.572759431836678656e-01 -7.729986850658758790e-01 -7.703885088718928076e-01 -7.652427585308611002e-01 -7.644408096727995927e-01 -7.653666211361367377e-01 -7.641318377584795929e-01
9.900000000000000355e+00 -7.285887354441212826e-01 -7.686682388536096866e-01 -8.301379971156602755e-01 -7.757797743100444121e-01 -7.703365216581049557e-01 -7.803789778507596031e-01 -7.718933677334589571e-01 -7.720685175348664941e-01 -7.734735684433464709e-01
1.000000000000000000e+01 -8.708549588787249940e-01 -7.042106171685780236e-01 -7.503519197843729893e-01 -7.531105202206711535e-01 -7.745342766926763822e-01 -7.860316557248379077e-01 -7.800499232037964026e-01 -7.845177375916810858e-01 -7.829123028345209567e-01
